,id,url,verified,username,fullname,avatar,timestamp,text,links,isQuote,isRetweet,isReply,replyingTo,likes,replies,retweets,quotes,searchQuery,images,quotedTweet
278,1842920710181974272,https://twitter.com/Manly13plus/status/1842920710181974373,False,@Manly13plus,Itscominghome2024,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1734186046378958848/cxs4hAoa.jpg,2024-10-06 13:31:00+00:00,"That’s exactly what I mean. I worded it poorly so sorry, but what I mean is Roman ain’t losing to Solo or the Temu Bloodline. Rock on the other hand, he can believably lose that match (he won’t but still)",[],False,False,True,"['/SmallcageGG', '/BenDraper87', '/_RomansLegacy']",1,6,0,0,Temu,,
279,1842850469560848640,https://twitter.com/DawnSharpe85/status/1842850469560848672,False,@DawnSharpe85,D#,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1825948437763756032/uK7mIGVY.jpg,2024-10-06 08:52:00+00:00,Why she dress so inappropriately 😬 she looking like a temu Kardashian 😂😂😂,[],False,False,True,['/GettyVIP'],14,7,0,0,Temu,,
280,1842810515115901440,https://twitter.com/Schmidtlepp/status/1842810515115901315,True,@Schmidtlepp,Christopher Lauer™,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1190008378241802240/WF5NPvfA.jpg,2024-10-06 06:13:00+00:00,"Wow, @elonmusk has the charisma and public speaking abilities of a potato. That’s what you get when you order your Tony Stark on Temu: Phony Stark.",['https://twitter.com/elonmusk'],True,False,False,,80,5,5,0,Temu,,"{'url': 'https://twitter.com/BastianBrauns/status/1842699525531820278', 'avatar': '', 'username': '@BastianBrauns', 'fullname': 'Bastian Brauns', 'timestamp': '2024-10-05T22:52:00.000Z', 'text': 'Elon Musk spricht in #Butler für Trump. Charakter würde sich ""under fire"" zeigen sagt er. Biden könne nicht mal Treppen steigen. Trump könnte sogar Kugeln abwehren. ""America is the land of the brave. So who do you want to be representing you"" @tonline', 'links': ['https://twitter.com/search?q=%23Butler', 'https://twitter.com/tonline']}"
281,1842803298144805120,https://twitter.com/Tantrano2/status/1842803298144805072,True,@Tantrano2,🇩🇰🇺🇦🇪🇺Tantrano-N△FO,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1774759482255380480/uGwpCavU.jpg,2024-10-06 05:45:00+00:00,"I thought the antichrist was supposed to be charming?🤦‍♂️🤷‍♂️

This is like the antichrist from TEMU 😒",[],False,False,True,['/YourAnonCentral'],243,16,15,0,Temu,,
282,1842777751012385024,https://twitter.com/imrags/status/1842777751012384933,False,@imrags,rags,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1475594774614794241/qgmY0IXb.jpg,2024-10-06 04:03:00+00:00,what do people even buy on temu,[],False,False,False,,20,10,0,0,Temu,,
283,1842706934597611776,https://twitter.com/RobertMSterling/status/1842706934597611855,True,@RobertMSterling,Robert Sterling,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1598698021033844736/3VpKC6zs.png,2024-10-05 23:22:00+00:00,Dude looks like the Temu version of Jeff Bezos,[],False,False,True,['/JoshuaSteinman'],40,7,0,0,Temu,,
284,1842695085303193856,https://twitter.com/AngieOverkill/status/1842695085303193898,False,@AngieOverkill,Angela Hill,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1542988611624189953/2y_mcWfl.jpg,2024-10-05 22:35:00+00:00,Has anyone bought anything from Temu? I’m tempted…,[],False,False,False,,70,84,1,4,Temu,,
285,1842638125610496512,https://twitter.com/manal_idrees7/status/1842638125610496392,False,@manal_idrees7,Manal,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1847896015115829248/X6SuDvD4.jpg,2024-10-05 18:48:00+00:00,Has anyone ever purchased from Temu? Please let me know !,[],False,False,False,,73,15,1,2,Temu,,
286,1842637444807606784,https://twitter.com/JuliaDavisNews/status/1842637444807606706,True,@JuliaDavisNews,Julia Davis,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1173814137878646784/Gu54B4pc.png,2024-10-05 18:46:00+00:00,If you order Leonardo DiCaprio on Temu ⤵️,[],True,False,False,,868,43,114,1,Temu,['https://cdn.xcancel.comhttps://pbs.twimg.com/media/GZJcAkMWYAAuJze.jpg'],"{'url': 'https://twitter.com/olex_scherba/status/1842636367160832221', 'avatar': '', 'username': '@olex_scherba', 'fullname': 'olexander scherba🇺🇦', 'timestamp': '2024-10-05T18:41:00.000Z', 'text': 'Terrible news. The man known in Russia as “Russian Leonardo DiCaprio” volunteered to fight against Ukraine.\n\n#RussianArmy #RussiaUkraineWar #StandWithUkraine', 'links': ['https://twitter.com/search?q=%23RussianArmy', 'https://twitter.com/search?q=%23RussiaUkraineWar', 'https://twitter.com/search?q=%23StandWithUkraine'], 'images': ['https://cdn.xcancel.comhttps://pbs.twimg.com/media/GZJcAkMWYAAuJze.jpg']}"
287,1842594745664823296,https://twitter.com/NlNTENH0E/status/1842594745664823328,False,@NlNTENH0E,mari ღ,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1832802429202571264/yrNWN5yr.jpg,2024-10-05 15:56:00+00:00,notice how temu peach isn't here,[],False,False,True,['/DynamoSuperX'],87,8,0,1,Temu,,
288,1842577443137495552,https://twitter.com/Jacob96827521/status/1842577443137495452,False,@Jacob96827521,Jacob,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1847641657530847233/BLjiTkw4.jpg,2024-10-05 14:47:00+00:00,"So I’ve currently got Walmart, Temu, Shein, Ali-express & Alibaba all using my product images 

Seems like trying to do anything about this will just be a time and energy vacuum 

Any suggestions?",[],False,False,False,,27,12,0,0,Temu,,
289,1842524189556666368,https://twitter.com/118BUCKS/status/1842524189556666459,False,@118BUCKS,dylan 🐝 9-1-1 spoilers!,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1847202441902657536/s6kzfC5E.jpg,2024-10-05 11:16:00+00:00,"two things that no matter how hard you try to prove me wrong i will always believe anyway

1. temu was interested in eddie first
2. buck was jealous of temu for having eddie's attention, not the other way around

and it's basic media literacy",[],False,False,False,,2760,11,193,6,Temu,,
290,1842438198221242624,https://twitter.com/_send_fries_/status/1842438198221242569,False,@_send_fries_,Potato🥔//Stan IK❤️‍🔥,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1847679933679616000/g921fR4Z.jpg,2024-10-05 05:34:00+00:00,Temu is available in Pakistan now and everyone has gone crazy.... including me😭,[],False,False,False,,9,4,0,1,Temu,,
291,1842415277499101696,https://twitter.com/RavenZech2/status/1842415277499101681,False,@RavenZech2,Raves 🖤💛❤️,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1608947008307621888/LYv-sLsk.jpg,2024-10-05 04:03:00+00:00,I’m cheap but I’m not “orders a vibrator from Temu” cheap.,[],False,False,False,,186,43,3,1,Temu,,
292,1842384209282764800,https://twitter.com/316REIGNS/status/1842384209282764838,True,@316REIGNS,pau,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1816991552243204096/fPikfJZZ.jpg,2024-10-05 01:59:00+00:00,just you wait temu twins.,[],False,False,False,,438,12,32,4,Temu,,
293,1842361548259697152,https://twitter.com/clothesEUwest/status/1842361548259697146,False,@clothesEUwest,king of cloth,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1703146295156953088/aJrNuFVk.jpg,2024-10-05 00:29:00+00:00,No one gonna mention those temu brand AirPods?,[],False,False,True,['/DisrespectedThe'],6,9,0,0,Temu,,
294,1842360485162729472,https://twitter.com/GunnyJ/status/1842360485162729524,False,@GunnyJ,GunnyJ,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1761118322316169216/TSysfQkw.jpg,2024-10-05 00:25:00+00:00,"Ok.
As soon as my wife and my daughter heard the dock workers reported back today, that ass was right back on Temu! 😂😂😂😂😂😂😂😂😂😂",[],False,False,False,,88,16,8,0,Temu,,
295,1842350602434535680,https://twitter.com/lstewy/status/1842350602434535794,False,@lstewy,Laura Stewart,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1500991148340486147/gmEoHvk1.jpg,2024-10-04 23:46:00+00:00,"Respectfully, Tim White is the Temu Brandon Banks.  #Ticats",['https://twitter.com/search?q=%23Ticats'],False,False,False,,60,8,3,2,Temu,,
296,1842329328065093632,https://twitter.com/dalibali2/status/1842329328065093689,False,@dalibali2,dalibali,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1796696769881104384/tXCb8Mur.jpg,2024-10-04 22:21:00+00:00,I may have spent too much time reading about Temu last night. I dreamt that there were 40 temu workers who lived inside my walls for a year and I had to call the police to arrest them. I’m going insane.,[],False,False,False,,68,10,0,0,Temu,,
297,1842261447205703680,https://twitter.com/naffraf/status/1842261447205703750,False,@naffraf,Nush,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1578143884709953536/dUzY7keZ.jpg,2024-10-04 17:52:00+00:00,Has anyone ordered of that temu?,[],False,False,False,,0,6,0,0,Temu,,
298,1842258586015056384,https://twitter.com/ivyleague1908/status/1842258586015056257,False,@ivyleague1908,"A. B., Esq.",https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1758182979325554688/s8uwWH3k.jpg,2024-10-04 17:40:00+00:00,"If a TEMU jumpsuit and mules upstages you, you have bigger problems I fear",[],True,False,False,,8,6,3,0,Temu,,"{'url': 'https://twitter.com/ShetzAndGiggles/status/1842257042599563531', 'avatar': '', 'username': '@ShetzAndGiggles', 'fullname': '.', 'timestamp': '2024-10-04T17:34:00.000Z', 'text': 'No. \n\nBirthday girl should have stepped her shit up', 'links': []}"
299,1842250510859943936,https://twitter.com/GloamHallow/status/1842250510859943957,False,@GloamHallow,Gnome Wife,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1585033208458092552/jG_3tY_N.jpg,2024-10-04 17:08:00+00:00,My biggest gripe with the Renn Faire is turkey legs. Turkeys are a north American bird,[],False,False,False,,222,14,0,1,Temu,,
300,1842212126032548096,https://twitter.com/knickshomer/status/1842212126032548173,True,@knickshomer,KnicksHomer,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1823007600553693184/bY-vwC-b.jpg,2024-10-04 14:36:00+00:00,"If you won't get into an uber with a blind driver....don't buy clothes from niggas who can't dress.
Dude posted pics of him on a date. He was wearing an extra smedium temu short set with his podcast logo on it. I'm sure shorty left a snail trail all the way from his basement apartment back to the group home.",[],False,False,False,,38,11,4,0,Temu,,
301,1841978038688358656,https://twitter.com/GPrime85/status/1841978038688358756,True,@GPrime85,George Alexopoulos,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1589613544890408960/4L6wMTDw.jpg,2024-10-03 23:06:00+00:00,"Thank goodness, my temu dress will arrive in time for the prom",[],False,False,True,['/rawsalerts'],149,8,2,0,Temu,,
302,1841933405036151040,https://twitter.com/juiceswrId/status/1841933405036151157,False,@juiceswrId,ℒex,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1848529067013808128/e094MlSR.jpg,2024-10-03 20:08:00+00:00,should be common sense not to order off temu…,[],False,False,False,,75,16,4,0,Temu,,
303,1841924801021059328,https://twitter.com/TiffMoodNukes/status/1841924801021059262,True,@TiffMoodNukes,It's 🇺🇸 Tiff 🇺🇸,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1610663997254307842/LLBn6nIZ.jpg,2024-10-03 19:34:00+00:00,"Dear .@sunny @TheView 

Look here Temu updo,

Insulting First Lady Melania Trump says way more about you than her. Melania outclasses you, outshines you, out dresses you, and outsmarts you, you jealous racist! 

Melania Trump is a staggeringly beautiful high IQ polyglot who loves her husband her family, her country, and loved serving as First Lady. 
Mrs. Trump was frightened to death about losing her husband when your Democrat Party of assassins came for him, twice. Ya’ll even came for her. 

You telling viewers your delusional BS about “ {Melania} wanting to take him out” is lower than Michelle Obama’s nutsack and Whoopi’s warted FUPA trench

I hear that “day after day yo angry, hateful, lying Black ass sits in a chair making anal chili train tracks in ya stank draws” as you vilify the Trump family with your abhorrent coven of post menopausal Sweathogs 

The only mutants who take your oral diarrheal bullshit seriously, are the clapping monkeys in the studio of ABC aka
A lways 
B ias 
C unts 

The View should’ve been canceled into obscurity like your law degree 

BeBest. Melania Trump is. 

- Tiff & all conservative MAGAlicious women","['https://twitter.com/sunny', 'https://twitter.com/TheView']",False,False,False,,16790,1824,4565,353,Temu,,
304,1841902913427538176,https://twitter.com/HalSparks/status/1841902913427538152,True,@HalSparks,Hal Sparks,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1622690715527684096/1IL6CcBj.jpg,2024-10-03 18:07:00+00:00,Trump is The Temu Antichrist,[],True,False,False,,141,16,32,4,Temu,,"{'url': 'https://twitter.com/TrumpDailyPosts/status/1841624767918379071', 'avatar': '', 'username': '@TrumpDailyPosts', 'fullname': 'Donald J. Trump Posts From His Truth Social', 'timestamp': '2024-10-02T23:42:00.000Z', 'links': []}"
305,1841886838866243840,https://twitter.com/mothcub_/status/1841886838866243962,False,@mothcub_,Lilly 🙂,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1587774275892776961/c1pn8NYf.jpg,2024-10-03 17:03:00+00:00,How do I personally cause Temu to go out of business? Please I really want this,[],False,False,False,,816,9,82,1,Temu,,
306,1841836100182032640,https://twitter.com/ChefMayerstt/status/1841836100182032657,False,@ChefMayerstt,Bushtea Connoisseur,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1581657735942348800/q8l8R9z8.jpg,2024-10-03 13:42:00+00:00,So my and y’all orders from SHEIN and Temu and even Amazon might reach late . I just see 45k Port Workers in USA striking .,[],False,False,False,,19,9,1,1,Temu,,
307,1841780883151261696,https://twitter.com/BDliveSA/status/1841780883151261744,False,@BDliveSA,Business Day,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1179426844845719552/G5arcV_Z.jpg,2024-10-03 10:02:00+00:00,Truworths lists Temu and Shein as its top risks businesslive.co.za/bd/compan…,['https://www.businesslive.co.za/bd/companies/retail-and-consumer/2024-10-03-truworths-lists-temu-and-shein-as-its-top-risks/?utm_medium=Social&utm_source=Twitter#Echobox=1727946320'],False,False,False,,27,15,19,8,Temu,,
308,1841719675224523008,https://twitter.com/WorldofHotspur/status/1841719675224523085,True,@WorldofHotspur,World of Hotspur,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1256109540258406400/ErYwXGvy.jpg,2024-10-03 05:59:00+00:00,Honestly if Ange plays Temu fkin Werner over Moore again 🤦‍♂️🤦‍♂️🤦‍♂️,[],True,False,False,,57,16,2,1,Temu,"['https://cdn.xcancel.comhttps://pbs.twimg.com/media/GY5Z_PaWsAAkfvt.jpg', 'https://cdn.xcancel.comhttps://pbs.twimg.com/media/GY5Z_PdWwAAmr3v.jpg']","{'url': 'https://twitter.com/FabrizioRomano/status/1841508273716965754', 'avatar': '', 'username': '@FabrizioRomano', 'fullname': 'Fabrizio Romano', 'timestamp': '2024-10-02T15:59:00.000Z', 'text': ""⚪️✨ James Maddison: “Mikey Moore, I have to sometimes pinch myself and remember how young he is!”.\n\n“He's very powerful and only going to get stronger as his body grows. He's a great kid. A really well-mannered, polite young man and that's a credit to his parents”."", 'links': [], 'images': ['https://cdn.xcancel.comhttps://pbs.twimg.com/media/GY5Z_PaWsAAkfvt.jpg', 'https://cdn.xcancel.comhttps://pbs.twimg.com/media/GY5Z_PdWwAAmr3v.jpg']}"
309,1841658638986793216,https://twitter.com/NorVahn/status/1841658638986793314,False,@NorVahn,Vahn,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1839299055161323532/Y6haQtmz.jpg,2024-10-03 01:56:00+00:00,And you're too scared to acknowledge that your so called favorite streamer is a temu version of adin ross :),[],False,False,True,"['/playboicorn', '/JGDarhk', '/mfvoidx1', '/Twitch', '/TwitchSupport']",1,5,0,0,Temu,,
310,1841652271756509440,https://twitter.com/keeshfests/status/1841652271756509313,False,@keeshfests,r,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1667584117108776970/Wt0nuvS8.jpg,2024-10-03 01:31:00+00:00,do NOT buy cirizzy from TEMU! you have DISGRACED the name of house fields.,[],True,False,False,,1362,8,62,0,Temu,"['https://cdn.xcancel.comhttps://pbs.twimg.com/media/GXzNvCIakAI_WXp.jpg', 'https://cdn.xcancel.comhttps://pbs.twimg.com/media/GXzNvCGakAIVk55.jpg']","{'url': 'https://twitter.com/keeshfests/status/1836568961498124709', 'avatar': '', 'username': '@keeshfests', 'fullname': 'r', 'timestamp': '2024-09-19T00:52:00.000Z', 'text': 'when i buy cirie and izzy from temu', 'links': [], 'images': ['https://cdn.xcancel.comhttps://pbs.twimg.com/media/GXzNvCIakAI_WXp.jpg', 'https://cdn.xcancel.comhttps://pbs.twimg.com/media/GXzNvCGakAIVk55.jpg']}"
311,1841639181644095744,https://twitter.com/saras76/status/1841639181644095858,True,@saras76,Sara Rose 🇺🇸🌹,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1822356372043751424/VZpk0MV-.jpg,2024-10-03 00:39:00+00:00,"A federal judge blocked California’s ""meme ban"", which Gov. Newsom  signed recently.

Suck on that like your wife sucked on Harvey, Temu Ken doll",[],False,False,False,,1722,119,201,11,Temu,,
312,1841633172519354624,https://twitter.com/TweetNewsReview/status/1841633172519354604,True,@TweetNewsReview,Tweet News Review,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1799444475808194561/rzgz8RpI.jpg,2024-10-03 00:15:00+00:00,"Can somebody explain to me what F Temu is please........... 

And why the F is it everywhere?

Seems waaaaay over marketed....... Something's fishy",[],False,False,False,,6,5,0,0,Temu,,
313,1841607473784094976,https://twitter.com/TrinityMustache/status/1841607473784095100,True,@TrinityMustache,Trinity Votes 🐝 🇮🇱🇺🇸🇺🇦,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1473864682221948928/gIxeFLaz.jpg,2024-10-02 22:33:00+00:00,I do not understand these women who want to bang Temu Kennedy. Have you people not seen virtually any other Kennedy?,[],True,False,False,,50,7,5,1,Temu,,"{'url': 'https://twitter.com/Mediaite/status/1841565362199863308', 'avatar': '', 'username': '@Mediaite', 'fullname': 'Mediaite', 'timestamp': '2024-10-02T19:46:00.000Z', 'text': 'Exclusive: Multiple Women Claiming Romantic Relationships With RFK Jr. Threaten His Standing in Trump Orbit\nmediaite.com/politics/exclus…', 'links': ['https://www.mediaite.com/politics/exclusive-multiple-women-claiming-romantic-relationships-with-rfk-jr-threaten-his-standing-in-trump-orbit/']}"
314,1841599079702528256,https://twitter.com/FaithLikeAbish/status/1841599079702528166,True,@FaithLikeAbish,🪔𝔽aith𝕃ike𝔸bish🍂🎃,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1837697944075788288/8BsuITTX.jpg,2024-10-02 22:00:00+00:00,"I wish I could block Temu from everything. I don't want your fake af, data mining, commie regulated, lead infused products and I never will. Leave me alone. You're faker than my ex husband. You lie like a rug on the floor. I want a restraining order.",[],False,False,False,,135,20,0,2,Temu,,
315,1841586707327811840,https://twitter.com/DalanieHarris/status/1841586707327811740,False,@DalanieHarris,Dalanie Harris 💖🤠🤓,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1782295206374891520/Z1g4y0P5.jpg,2024-10-02 21:11:00+00:00,There’s a bassoon on Temu for $70 and I’m soooooo curious,[],False,False,False,,660,39,20,4,Temu,,
316,1841569091166834944,https://twitter.com/AKBrews/status/1841569091166834852,True,@AKBrews,BOOGEYMAN QENNY The Spooky Lawyer,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1838661459712094208/N7M3qPDs.jpg,2024-10-02 20:01:00+00:00,What you get when you order your vice president candidate on Temu.,[],True,False,False,,73,14,7,1,Temu,"['https://cdn.xcancel.comhttps://pbs.twimg.com/media/GY5mZQVXQAE-RLA.jpg', 'https://cdn.xcancel.comhttps://pbs.twimg.com/media/GY5mZSrW4AAAe9a.jpg']","{'url': 'https://twitter.com/BFriedmanDC/status/1841521885093494832', 'avatar': '', 'username': '@BFriedmanDC', 'fullname': 'Brandon Friedman', 'timestamp': '2024-10-02T16:53:00.000Z', 'text': ""You've probably seen Republicans sharing this fake photo of JD Vance today, but it's funnier when you see them side by side. The pathology required to think this was necessary is so deeply disturbing."", 'links': [], 'images': ['https://cdn.xcancel.comhttps://pbs.twimg.com/media/GY5mZQVXQAE-RLA.jpg', 'https://cdn.xcancel.comhttps://pbs.twimg.com/media/GY5mZSrW4AAAe9a.jpg']}"
317,1841564336755486976,https://twitter.com/ZenonKarr/status/1841564336755487084,False,@ZenonKarr,Buddie Buzz 🐝✨💚,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1819444992093409280/EcFGEHQg.jpg,2024-10-02 19:42:00+00:00,See I think she gets too much hate and Temu doesn’t get enough,[],True,False,False,,1919,11,74,9,Temu,['https://cdn.xcancel.comhttps://pbs.twimg.com/media/GY6ExUPXUAA3oC8.jpg'],"{'url': 'https://twitter.com/house0fkrause/status/1841555283828437129', 'avatar': '', 'username': '@house0fkrause', 'fullname': '🐮', 'timestamp': '2024-10-02T19:06:00.000Z', 'text': 'she really had the craziest run of all time as far as love interests go', 'links': [], 'images': ['https://cdn.xcancel.comhttps://pbs.twimg.com/media/GY6ExUPXUAA3oC8.jpg']}"
318,1841558511999738112,https://twitter.com/RancorEnabler69/status/1841558511999738231,False,@RancorEnabler69,Penicio Del Toro,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1818787954598227968/J5H41A8G.jpg,2024-10-02 19:18:00+00:00,Someone talk me out of buying a metal detector off Temu. Quickly,[],False,False,False,,15,8,0,0,Temu,,
319,1841553332370080256,https://twitter.com/richyrich323/status/1841553332370080200,True,@richyrich323,Sheree’s Stolen Joggers,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1786611013963677696/0qyKlJDi.jpg,2024-10-02 18:58:00+00:00,Temu Jennifer Aniston is already bugging me again,[],False,False,True,"['/JaysRealityBlog', '/BravoTV']",371,12,8,2,Temu,,
320,1841506357897265408,https://twitter.com/mkgoblue/status/1841506357897265396,True,@mkgoblue,〽️K 💛💙🏈🏀🏒🦄,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1848019403952054272/wfElHjKZ.jpg,2024-10-02 15:51:00+00:00,I’m shopping on Temu. Wish me luck.,[],False,False,False,,27,13,0,0,Temu,,
321,1841452426101969408,https://twitter.com/raindrop1772/status/1841452426101969374,True,@raindrop1772,Rain,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1832578563305869312/XCTVhcYS.jpg,2024-10-02 12:17:00+00:00,When you order tacos from TEMU...... lol,[],False,False,True,['/ClownWorld_'],51,11,0,0,Temu,,
322,1841353068333457664,https://twitter.com/TheFarrow/status/1841353068333457568,True,@TheFarrow,darrow.eth,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1739021233922981888/VMgyJC6M.jpg,2024-10-02 05:42:00+00:00,"Temu.eth where are you 😎

#ENS. 

DM me bro",['https://twitter.com/search?q=%23ENS'],False,False,False,,50,13,7,0,Temu,,
323,1841338372964368384,https://twitter.com/OurNewHomecoach/status/1841338372964368397,False,@OurNewHomecoach,Jennifer Crawford ,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1770977581657178112/-6y9IqJL.jpg,2024-10-02 04:44:00+00:00,"Adults only Temu!?!  Seriously, I do not want to know.",[],False,False,False,,143,47,1,1,Temu,,
324,1841298463146815744,https://twitter.com/rapplerdotcom/status/1841298463146815850,True,@rapplerdotcom,Rappler,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8.jpg,2024-10-02 02:05:00+00:00,"The 12% VAT will now apply to purchases from popular electronic marketplaces like Amazon, Shein, and Temu, and subscriptions to streaming services like Netflix and Disney+. trib.al/8NnKYxy",['https://trib.al/8NnKYxy'],False,False,False,,14,6,8,52,Temu,,
325,1841298129729028352,https://twitter.com/TiffMoodNukes/status/1841298129729028410,True,@TiffMoodNukes,It's 🇺🇸 Tiff 🇺🇸,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1610663997254307842/LLBn6nIZ.jpg,2024-10-02 02:04:00+00:00,"Walz looks like Temu Don Rickles 

Not only is Walz a self admitted “knucklehead” he’s a damn hockey puck",[],False,False,False,,3631,372,489,40,Temu,,
326,1841278165760589824,https://twitter.com/oxy4sale/status/1841278165760589882,False,@oxy4sale,tre ichii,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1815599864937353216/bmktQgHF.jpg,2024-10-02 00:44:00+00:00,u was sending temu links months back this basically his version,[],False,False,True,['/isseyboy'],1680,6,6,0,Temu,,
327,1841269120136024320,https://twitter.com/lalovestrump/status/1841269120136024400,True,@lalovestrump,Make L.A. Great Again 🇺🇸,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1120718527852191744/zQVwH4cm.jpg,2024-10-02 00:09:00+00:00,"I guess Irans missiles missed 

Did they buy them on Temu ?",[],False,False,False,,40,9,2,0,Temu,,
328,1841266025360449792,https://twitter.com/OmarAbbasHyat/status/1841266025360449808,True,@OmarAbbasHyat,Omar Abbas Hyat | ഒമർ അബ്ബാസ്,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1833256544080957443/YRg5n_0J.jpg,2024-10-01 23:56:00+00:00,What’s Temu?,[],False,False,False,,4,9,1,0,Temu,,
329,1841255759146787072,https://twitter.com/That___Lad/status/1841255759146787177,False,@That___Lad,Lad,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1108061897272762368/ci_0euTG.png,2024-10-01 23:15:00+00:00,"I swear to fuck my feed is more Temu and shit mobile ads than anything else. Still wondering why all I get is death, assault and Temu posts now.",[],False,False,False,,11,9,0,0,Temu,,
330,1841211142833651968,https://twitter.com/Andie00471/status/1841211142833651845,True,@Andie00471,AntifaPuddin’Pop,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1846687141494996992/rXNXjb7P.jpg,2024-10-01 20:18:00+00:00,Got me a bit 'o whiskey lined up for tonight's debate. JD Temu Guyliner is going to get his ass kicked! Muah!,[],False,False,False,,424,53,32,2,Temu,,
331,1841210353839194368,https://twitter.com/TheRealThelmaJ1/status/1841210353839194363,True,@TheRealThelmaJ1,TheRealThelmaJohnson,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1779030819904090112/0mq7HQCA.jpg,2024-10-01 20:15:00+00:00,The leader of the Longshoreman's union has met with Trump multiple times when Trump wasn't President including at that Temu Playboy Mansion Trump lives in down in Florida.  He's a total cultist and this strike is blatantly political.,[],False,False,False,,8942,251,3603,72,Temu,,
332,1841203463566311936,https://twitter.com/Thickfitjen/status/1841203463566311847,False,@Thickfitjen,Iron Heart ❤️,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1813787005173526528/QEbFM-Xd.jpg,2024-10-01 19:48:00+00:00,You can buy a hack squat machine from temu,[],False,False,False,,12,7,1,3,Temu,,
333,1841186439037329664,https://twitter.com/Southside_Gunn/status/1841186439037329554,True,@Southside_Gunn,🍊Elgin Barrett Eugene Smith lll🍊,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1844042348809904128/Kl_Zn1h0.jpg,2024-10-01 18:40:00+00:00,Them shoes ugly as shit. It’s a Temu version of them Pastries shoes,[],True,False,False,,593,22,71,0,Temu,,"{'url': 'https://twitter.comnull', 'avatar': '', 'username': None, 'fullname': None, 'timestamp': None, 'links': []}"
334,1841184352148857088,https://twitter.com/JamzLnd/status/1841184352148856962,False,@JamzLnd,J,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1837150631796015105/HuXnvu4y.jpg,2024-10-01 18:32:00+00:00,They got that iron dome from Temu,[],False,False,False,,31120,288,3139,213,Temu,,
